Year,Series,Territorio,Comarca,Municipio,Units,GeoCode,Value,Progress
2016,EU_XPD_LOCALGBPC,,,ES20078,PT,ES20078,106.23,106.23
2021,EU_XPD_LOCALGBPC,,,ES20078,PT,ES20078,138.56,138.56
2010,EU_XPD_LOCALGBPC,,,ES20078,PT,ES20078,105.63,105.63
2018,EU_XPD_LOCALGBPC,,,ES20078,PT,ES20078,113.13,113.13
2011,EU_XPD_LOCALGBPC,,,ES20078,PT,ES20078,104.77,104.77
2014,EU_XPD_LOCALGBPC,,,ES20078,PT,ES20078,109.8,109.8
2015,EU_XPD_LOCALGBPC,,,ES20078,PT,ES20078,128.06,128.06
2019,EU_XPD_LOCALGBPC,,,ES20078,PT,ES20078,105.93,105.93
2022,EU_XPD_LOCALGBPC,,,ES20078,PT,ES20078,113.56,113.56
2023,EU_XPD_LOCALGBPC,,,ES20078,PT,ES20078,115.41,115.41
2022,EU_XPD_LOCALGBPC,,,ES01061,PT,ES01061,46.09,153.91
2015,EU_XPD_LOCALGBPC,,,ES01061,PT,ES01061,111.19,111.19
2014,EU_XPD_LOCALGBPC,,,ES01061,PT,ES01061,125.02,125.02
2012,EU_XPD_LOCALGBPC,,,ES01061,PT,ES01061,93.48,106.52
2019,EU_XPD_LOCALGBPC,,,ES01061,PT,ES01061,73.05,126.95
2010,EU_XPD_LOCALGBPC,,,ES01061,PT,ES01061,115.38,115.38
2023,EU_XPD_LOCALGBPC,,,ES01061,PT,ES01061,74.96,125.04
2011,EU_XPD_LOCALGBPC,,,ES01061,PT,ES01061,178.19,178.19
2018,EU_XPD_LOCALGBPC,,,ES01061,PT,ES01061,59.32,140.68
2016,EU_XPD_LOCALGBPC,,,ES01061,PT,ES01061,76,124.0
2020,EU_XPD_LOCALGBPC,,,ES01061,PT,ES01061,73.75,126.25
2013,EU_XPD_LOCALGBPC,,,ES01061,PT,ES01061,119.09,119.09
2017,EU_XPD_LOCALGBPC,,,ES01061,PT,ES01061,101.2,101.2
2021,EU_XPD_LOCALGBPC,,,ES01061,PT,ES01061,96.44,103.56
2022,EU_XPD_LOCALGBPC,,,ES48096,PT,ES48096,103.31,103.31
2020,EU_XPD_LOCALGBPC,,,ES48096,PT,ES48096,72.87,127.13
2012,EU_XPD_LOCALGBPC,,,ES48096,PT,ES48096,106.84,106.84
2014,EU_XPD_LOCALGBPC,,,ES48096,PT,ES48096,110.4,110.4
2010,EU_XPD_LOCALGBPC,,,ES48096,PT,ES48096,111.23,111.23
2011,EU_XPD_LOCALGBPC,,,ES48096,PT,ES48096,91.21,108.79
2013,EU_XPD_LOCALGBPC,,,ES48096,PT,ES48096,115.28,115.28
2015,EU_XPD_LOCALGBPC,,,ES48096,PT,ES48096,112.13,112.13
2021,EU_XPD_LOCALGBPC,,,ES48096,PT,ES48096,97.31,102.69
2017,EU_XPD_LOCALGBPC,,,ES48096,PT,ES48096,95.75,104.25
2019,EU_XPD_LOCALGBPC,,,ES48096,PT,ES48096,92.53,107.47
2018,EU_XPD_LOCALGBPC,,,ES48096,PT,ES48096,93.16,106.84
2016,EU_XPD_LOCALGBPC,,,ES48096,PT,ES48096,101.71,101.71
2023,EU_XPD_LOCALGBPC,,,ES48096,PT,ES48096,101.45,101.45
2016,EU_XPD_LOCALGBPC,,,ES01062,PT,ES01062,113.35,113.35
2013,EU_XPD_LOCALGBPC,,,ES01062,PT,ES01062,148.35,148.35
2010,EU_XPD_LOCALGBPC,,,ES01062,PT,ES01062,113.37,113.37
2018,EU_XPD_LOCALGBPC,,,ES01062,PT,ES01062,114.01,114.01
2012,EU_XPD_LOCALGBPC,,,ES01062,PT,ES01062,85.87,114.13
2019,EU_XPD_LOCALGBPC,,,ES01062,PT,ES01062,72.46,127.54
2020,EU_XPD_LOCALGBPC,,,ES01062,PT,ES01062,54.56,145.44
2014,EU_XPD_LOCALGBPC,,,ES01062,PT,ES01062,95.51,104.49
2022,EU_XPD_LOCALGBPC,,,ES01062,PT,ES01062,110.2,110.2
2011,EU_XPD_LOCALGBPC,,,ES01062,PT,ES01062,105.08,105.08
2017,EU_XPD_LOCALGBPC,,,ES01062,PT,ES01062,139.59,139.59
2015,EU_XPD_LOCALGBPC,,,ES01062,PT,ES01062,122.8,122.8
2023,EU_XPD_LOCALGBPC,,,ES01062,PT,ES01062,88.07,111.93
2021,EU_XPD_LOCALGBPC,,,ES01062,PT,ES01062,118.06,118.06
2019,EU_XPD_LOCALGBPC,,,ES48905,PT,ES48905,104.67,104.67
2014,EU_XPD_LOCALGBPC,,,ES48905,PT,ES48905,110.24,110.24
2011,EU_XPD_LOCALGBPC,,,ES48905,PT,ES48905,163.96,163.96
2022,EU_XPD_LOCALGBPC,,,ES48905,PT,ES48905,132.88,132.88
2012,EU_XPD_LOCALGBPC,,,ES48905,PT,ES48905,166.54,166.54
2016,EU_XPD_LOCALGBPC,,,ES48905,PT,ES48905,94.95,105.05
2010,EU_XPD_LOCALGBPC,,,ES48905,PT,ES48905,105.94,105.94
2020,EU_XPD_LOCALGBPC,,,ES48905,PT,ES48905,99.37,100.63
2015,EU_XPD_LOCALGBPC,,,ES48905,PT,ES48905,104.32,104.32
2023,EU_XPD_LOCALGBPC,,,ES48905,PT,ES48905,115.62,115.62
2017,EU_XPD_LOCALGBPC,,,ES48905,PT,ES48905,107.22,107.22
2018,EU_XPD_LOCALGBPC,,,ES48905,PT,ES48905,108.23,108.23
2013,EU_XPD_LOCALGBPC,,,ES48905,PT,ES48905,107.95,107.95
2021,EU_XPD_LOCALGBPC,,,ES48905,PT,ES48905,127.05,127.05
2018,EU_XPD_LOCALGBPC,,,ES48097,PT,ES48097,87.34,112.66
2022,EU_XPD_LOCALGBPC,,,ES48097,PT,ES48097,100.88,100.88
2016,EU_XPD_LOCALGBPC,,,ES48097,PT,ES48097,101.89,101.89
2010,EU_XPD_LOCALGBPC,,,ES48097,PT,ES48097,143.38,143.38
2012,EU_XPD_LOCALGBPC,,,ES48097,PT,ES48097,120.44,120.44
2013,EU_XPD_LOCALGBPC,,,ES48097,PT,ES48097,129.98,129.98
2011,EU_XPD_LOCALGBPC,,,ES48097,PT,ES48097,91.82,108.18
2023,EU_XPD_LOCALGBPC,,,ES48097,PT,ES48097,176.4,176.4
2021,EU_XPD_LOCALGBPC,,,ES48097,PT,ES48097,86.71,113.29
2019,EU_XPD_LOCALGBPC,,,ES48097,PT,ES48097,90.44,109.56
2017,EU_XPD_LOCALGBPC,,,ES48097,PT,ES48097,87.43,112.57
2015,EU_XPD_LOCALGBPC,,,ES48097,PT,ES48097,95.32,104.68
2014,EU_XPD_LOCALGBPC,,,ES48097,PT,ES48097,146.1,146.1
2020,EU_XPD_LOCALGBPC,,,ES48097,PT,ES48097,95.26,104.74
2015,EU_XPD_LOCALGBPC,,,ES20079,PT,ES20079,96.15,103.85
2022,EU_XPD_LOCALGBPC,,,ES20079,PT,ES20079,89.11,110.89
2011,EU_XPD_LOCALGBPC,,,ES20079,PT,ES20079,99.47,100.53
2010,EU_XPD_LOCALGBPC,,,ES20079,PT,ES20079,105.03,105.03
2014,EU_XPD_LOCALGBPC,,,ES20079,PT,ES20079,95.8,104.2
2019,EU_XPD_LOCALGBPC,,,ES20079,PT,ES20079,102.9,102.9
2018,EU_XPD_LOCALGBPC,,,ES20079,PT,ES20079,102.5,102.5
2023,EU_XPD_LOCALGBPC,,,ES20079,PT,ES20079,93.39,106.61
2012,EU_XPD_LOCALGBPC,,,ES20079,PT,ES20079,91.08,108.92
2013,EU_XPD_LOCALGBPC,,,ES20079,PT,ES20079,95.46,104.54
2016,EU_XPD_LOCALGBPC,,,ES20079,PT,ES20079,99.48,100.52
2017,EU_XPD_LOCALGBPC,,,ES20079,PT,ES20079,96.3,103.7
2020,EU_XPD_LOCALGBPC,,,ES20079,PT,ES20079,94.15,105.85
2021,EU_XPD_LOCALGBPC,,,ES20079,PT,ES20079,96.34,103.66
2019,EU_XPD_LOCALGBPC,,,ES48024,PT,ES48024,115.51,115.51
2023,EU_XPD_LOCALGBPC,,,ES48024,PT,ES48024,76.81,123.19
2017,EU_XPD_LOCALGBPC,,,ES48024,PT,ES48024,71.11,128.89
2015,EU_XPD_LOCALGBPC,,,ES48024,PT,ES48024,129,129.0
2011,EU_XPD_LOCALGBPC,,,ES48024,PT,ES48024,98.37,101.63
2013,EU_XPD_LOCALGBPC,,,ES48024,PT,ES48024,102.9,102.9
2021,EU_XPD_LOCALGBPC,,,ES48024,PT,ES48024,96.11,103.89
2010,EU_XPD_LOCALGBPC,,,ES48024,PT,ES48024,99.94,100.06
2012,EU_XPD_LOCALGBPC,,,ES48024,PT,ES48024,96.73,103.27
2014,EU_XPD_LOCALGBPC,,,ES48024,PT,ES48024,84.9,115.1
2016,EU_XPD_LOCALGBPC,,,ES48024,PT,ES48024,99.52,100.48
2018,EU_XPD_LOCALGBPC,,,ES48024,PT,ES48024,115.74,115.74
2020,EU_XPD_LOCALGBPC,,,ES48024,PT,ES48024,77.05,122.95
2022,EU_XPD_LOCALGBPC,,,ES48024,PT,ES48024,102.2,102.2
2021,EU_XPD_LOCALGBPC,,,ES48025,PT,ES48025,98.41,101.59
2013,EU_XPD_LOCALGBPC,,,ES48025,PT,ES48025,99.16,100.84
2017,EU_XPD_LOCALGBPC,,,ES48025,PT,ES48025,97.82,102.18
2011,EU_XPD_LOCALGBPC,,,ES48025,PT,ES48025,92.62,107.38
2019,EU_XPD_LOCALGBPC,,,ES48025,PT,ES48025,108.59,108.59
2015,EU_XPD_LOCALGBPC,,,ES48025,PT,ES48025,106.08,106.08
2023,EU_XPD_LOCALGBPC,,,ES48025,PT,ES48025,95.1,104.9
2010,EU_XPD_LOCALGBPC,,,ES48025,PT,ES48025,119.29,119.29
2012,EU_XPD_LOCALGBPC,,,ES48025,PT,ES48025,94.51,105.49
2014,EU_XPD_LOCALGBPC,,,ES48025,PT,ES48025,101.89,101.89
2016,EU_XPD_LOCALGBPC,,,ES48025,PT,ES48025,110.83,110.83
2018,EU_XPD_LOCALGBPC,,,ES48025,PT,ES48025,120.93,120.93
2020,EU_XPD_LOCALGBPC,,,ES48025,PT,ES48025,100.34,100.34
2022,EU_XPD_LOCALGBPC,,,ES48025,PT,ES48025,121.16,121.16
2023,EU_XPD_LOCALGBPC,,,ES20025,PT,ES20025,108.57,108.57
2020,EU_XPD_LOCALGBPC,,,ES20025,PT,ES20025,92.7,107.3
2019,EU_XPD_LOCALGBPC,,,ES20025,PT,ES20025,112.48,112.48
2011,EU_XPD_LOCALGBPC,,,ES20025,PT,ES20025,115.02,115.02
2012,EU_XPD_LOCALGBPC,,,ES20025,PT,ES20025,94.6,105.4
2015,EU_XPD_LOCALGBPC,,,ES20025,PT,ES20025,106.2,106.2
2016,EU_XPD_LOCALGBPC,,,ES20025,PT,ES20025,100.46,100.46
2010,EU_XPD_LOCALGBPC,,,ES20025,PT,ES20025,225.22,225.22
2013,EU_XPD_LOCALGBPC,,,ES20025,PT,ES20025,112.23,112.23
2014,EU_XPD_LOCALGBPC,,,ES20025,PT,ES20025,107.95,107.95
2017,EU_XPD_LOCALGBPC,,,ES20025,PT,ES20025,98.9,101.1
2018,EU_XPD_LOCALGBPC,,,ES20025,PT,ES20025,101.43,101.43
2021,EU_XPD_LOCALGBPC,,,ES20025,PT,ES20025,103.2,103.2
2022,EU_XPD_LOCALGBPC,,,ES20025,PT,ES20025,125.07,125.07
2022,EU_XPD_LOCALGBPC,,,ES20026,PT,ES20026,125.75,125.75
2013,EU_XPD_LOCALGBPC,,,ES20026,PT,ES20026,143.09,143.09
2014,EU_XPD_LOCALGBPC,,,ES20026,PT,ES20026,113.27,113.27
2017,EU_XPD_LOCALGBPC,,,ES20026,PT,ES20026,96.13,103.87
2010,EU_XPD_LOCALGBPC,,,ES20026,PT,ES20026,94.4,105.6
2018,EU_XPD_LOCALGBPC,,,ES20026,PT,ES20026,91.19,108.81
2011,EU_XPD_LOCALGBPC,,,ES20026,PT,ES20026,129.36,129.36
2012,EU_XPD_LOCALGBPC,,,ES20026,PT,ES20026,113.64,113.64
2015,EU_XPD_LOCALGBPC,,,ES20026,PT,ES20026,99.84,100.16
2016,EU_XPD_LOCALGBPC,,,ES20026,PT,ES20026,119.3,119.3
2019,EU_XPD_LOCALGBPC,,,ES20026,PT,ES20026,56.01,143.99
2020,EU_XPD_LOCALGBPC,,,ES20026,PT,ES20026,48.71,151.29
2023,EU_XPD_LOCALGBPC,,,ES20026,PT,ES20026,105.55,105.55
2021,EU_XPD_LOCALGBPC,,,ES20026,PT,ES20026,141.67,141.67
2023,EU_XPD_LOCALGBPC,,,ES20027,PT,ES20027,121.17,121.17
2011,EU_XPD_LOCALGBPC,,,ES20027,PT,ES20027,103.29,103.29
2015,EU_XPD_LOCALGBPC,,,ES20027,PT,ES20027,105.51,105.51
2012,EU_XPD_LOCALGBPC,,,ES20027,PT,ES20027,96.49,103.51
2016,EU_XPD_LOCALGBPC,,,ES20027,PT,ES20027,100.11,100.11
2019,EU_XPD_LOCALGBPC,,,ES20027,PT,ES20027,106.04,106.04
2010,EU_XPD_LOCALGBPC,,,ES20027,PT,ES20027,99.94,100.06
2013,EU_XPD_LOCALGBPC,,,ES20027,PT,ES20027,108.43,108.43
2014,EU_XPD_LOCALGBPC,,,ES20027,PT,ES20027,100.27,100.27
2017,EU_XPD_LOCALGBPC,,,ES20027,PT,ES20027,102.83,102.83
2018,EU_XPD_LOCALGBPC,,,ES20027,PT,ES20027,113.89,113.89
2021,EU_XPD_LOCALGBPC,,,ES20027,PT,ES20027,99.87,100.13
2020,EU_XPD_LOCALGBPC,,,ES20027,PT,ES20027,88.63,111.37
2022,EU_XPD_LOCALGBPC,,,ES20027,PT,ES20027,102.38,102.38
2014,EU_XPD_LOCALGBPC,,,ES48913,PT,ES48913,78.7,121.3
2010,EU_XPD_LOCALGBPC,,,ES48913,PT,ES48913,104.39,104.39
2012,EU_XPD_LOCALGBPC,,,ES48913,PT,ES48913,111.62,111.62
2022,EU_XPD_LOCALGBPC,,,ES48913,PT,ES48913,81.45,118.55
2020,EU_XPD_LOCALGBPC,,,ES48913,PT,ES48913,77.04,122.96
2021,EU_XPD_LOCALGBPC,,,ES48913,PT,ES48913,106.07,106.07
2015,EU_XPD_LOCALGBPC,,,ES48913,PT,ES48913,88.06,111.94
2017,EU_XPD_LOCALGBPC,,,ES48913,PT,ES48913,93.4,106.6
2013,EU_XPD_LOCALGBPC,,,ES48913,PT,ES48913,83.99,116.01
2011,EU_XPD_LOCALGBPC,,,ES48913,PT,ES48913,92.9,107.1
2023,EU_XPD_LOCALGBPC,,,ES48913,PT,ES48913,95.69,104.31
2019,EU_XPD_LOCALGBPC,,,ES48913,PT,ES48913,104.25,104.25
2018,EU_XPD_LOCALGBPC,,,ES48913,PT,ES48913,92.6,107.4
2016,EU_XPD_LOCALGBPC,,,ES48913,PT,ES48913,87.59,112.41
2022,EU_XPD_LOCALGBPC,,,ES01018,PT,ES01018,102.29,102.29
2018,EU_XPD_LOCALGBPC,,,ES01018,PT,ES01018,91.51,108.49
2013,EU_XPD_LOCALGBPC,,,ES01018,PT,ES01018,90.47,109.53
2017,EU_XPD_LOCALGBPC,,,ES01018,PT,ES01018,85.89,114.11
2015,EU_XPD_LOCALGBPC,,,ES01018,PT,ES01018,89.28,110.72
2010,EU_XPD_LOCALGBPC,,,ES01018,PT,ES01018,83.5,116.5
2019,EU_XPD_LOCALGBPC,,,ES01018,PT,ES01018,93.07,106.93
2011,EU_XPD_LOCALGBPC,,,ES01018,PT,ES01018,87.17,112.83
2023,EU_XPD_LOCALGBPC,,,ES01018,PT,ES01018,90.95,109.05
2012,EU_XPD_LOCALGBPC,,,ES01018,PT,ES01018,83.8,116.2
2020,EU_XPD_LOCALGBPC,,,ES01018,PT,ES01018,88.59,111.41
2021,EU_XPD_LOCALGBPC,,,ES01018,PT,ES01018,82.93,117.07
2016,EU_XPD_LOCALGBPC,,,ES01018,PT,ES01018,73.71,126.29
2014,EU_XPD_LOCALGBPC,,,ES01018,PT,ES01018,100.58,100.58
2015,EU_XPD_LOCALGBPC,,,ES48915,PT,ES48915,100.75,100.75
2012,EU_XPD_LOCALGBPC,,,ES48915,PT,ES48915,117.7,117.7
2023,EU_XPD_LOCALGBPC,,,ES48915,PT,ES48915,112.74,112.74
2014,EU_XPD_LOCALGBPC,,,ES48915,PT,ES48915,95.71,104.29
2010,EU_XPD_LOCALGBPC,,,ES48915,PT,ES48915,160.29,160.29
2021,EU_XPD_LOCALGBPC,,,ES48915,PT,ES48915,59,141.0
2018,EU_XPD_LOCALGBPC,,,ES48915,PT,ES48915,96.38,103.62
2020,EU_XPD_LOCALGBPC,,,ES48915,PT,ES48915,46.53,153.47
2013,EU_XPD_LOCALGBPC,,,ES48915,PT,ES48915,104.49,104.49
2022,EU_XPD_LOCALGBPC,,,ES48915,PT,ES48915,74.69,125.31
2019,EU_XPD_LOCALGBPC,,,ES48915,PT,ES48915,79.72,120.28
2017,EU_XPD_LOCALGBPC,,,ES48915,PT,ES48915,116.59,116.59
2016,EU_XPD_LOCALGBPC,,,ES48915,PT,ES48915,121.75,121.75
2011,EU_XPD_LOCALGBPC,,,ES48915,PT,ES48915,97.01,102.99
2013,EU_XPD_LOCALGBPC,,,ES20028,PT,ES20028,94.45,105.55
2010,EU_XPD_LOCALGBPC,,,ES20028,PT,ES20028,106.45,106.45
2017,EU_XPD_LOCALGBPC,,,ES20028,PT,ES20028,99.26,100.74
2021,EU_XPD_LOCALGBPC,,,ES20028,PT,ES20028,101,101.0
2018,EU_XPD_LOCALGBPC,,,ES20028,PT,ES20028,100.3,100.3
2014,EU_XPD_LOCALGBPC,,,ES20028,PT,ES20028,102.09,102.09
2011,EU_XPD_LOCALGBPC,,,ES20028,PT,ES20028,89.59,110.41
2022,EU_XPD_LOCALGBPC,,,ES20028,PT,ES20028,86.19,113.81
2015,EU_XPD_LOCALGBPC,,,ES20028,PT,ES20028,107.7,107.7
2016,EU_XPD_LOCALGBPC,,,ES20028,PT,ES20028,104.03,104.03
2012,EU_XPD_LOCALGBPC,,,ES20028,PT,ES20028,80.25,119.75
2019,EU_XPD_LOCALGBPC,,,ES20028,PT,ES20028,100.07,100.07
2020,EU_XPD_LOCALGBPC,,,ES20028,PT,ES20028,99,101.0
2023,EU_XPD_LOCALGBPC,,,ES20028,PT,ES20028,86.03,113.97
2022,EU_XPD_LOCALGBPC,,,ES01063,PT,ES01063,99.11,100.89
2016,EU_XPD_LOCALGBPC,,,ES01063,PT,ES01063,110.87,110.87
2011,EU_XPD_LOCALGBPC,,,ES01063,PT,ES01063,92.28,107.72
2020,EU_XPD_LOCALGBPC,,,ES01063,PT,ES01063,73.15,126.85
2013,EU_XPD_LOCALGBPC,,,ES01063,PT,ES01063,91.86,108.14
2017,EU_XPD_LOCALGBPC,,,ES01063,PT,ES01063,58.26,141.74
2021,EU_XPD_LOCALGBPC,,,ES01063,PT,ES01063,85.51,114.49
2010,EU_XPD_LOCALGBPC,,,ES01063,PT,ES01063,150.55,150.55
2019,EU_XPD_LOCALGBPC,,,ES01063,PT,ES01063,74.66,125.34
2015,EU_XPD_LOCALGBPC,,,ES01063,PT,ES01063,96.24,103.76
2018,EU_XPD_LOCALGBPC,,,ES01063,PT,ES01063,126.68,126.68
2012,EU_XPD_LOCALGBPC,,,ES01063,PT,ES01063,128.61,128.61
2023,EU_XPD_LOCALGBPC,,,ES01063,PT,ES01063,84.5,115.5
2014,EU_XPD_LOCALGBPC,,,ES01063,PT,ES01063,103.59,103.59
2015,EU_XPD_LOCALGBPC,,,ES20081,PT,ES20081,87.41,112.59
2023,EU_XPD_LOCALGBPC,,,ES20081,PT,ES20081,85.62,114.38
2010,EU_XPD_LOCALGBPC,,,ES20081,PT,ES20081,105.85,105.85
2022,EU_XPD_LOCALGBPC,,,ES20081,PT,ES20081,75.69,124.31
2021,EU_XPD_LOCALGBPC,,,ES20081,PT,ES20081,97.76,102.24
2014,EU_XPD_LOCALGBPC,,,ES20081,PT,ES20081,94.07,105.93
2011,EU_XPD_LOCALGBPC,,,ES20081,PT,ES20081,110.65,110.65
2017,EU_XPD_LOCALGBPC,,,ES20081,PT,ES20081,93.69,106.31
2019,EU_XPD_LOCALGBPC,,,ES20081,PT,ES20081,94.56,105.44
2018,EU_XPD_LOCALGBPC,,,ES20081,PT,ES20081,97.55,102.45
2012,EU_XPD_LOCALGBPC,,,ES20081,PT,ES20081,83.7,116.3
2013,EU_XPD_LOCALGBPC,,,ES20081,PT,ES20081,96.11,103.89
2016,EU_XPD_LOCALGBPC,,,ES20081,PT,ES20081,94.56,105.44
2020,EU_XPD_LOCALGBPC,,,ES20081,PT,ES20081,98.53,101.47
2013,EU_XPD_LOCALGBPC,,,ES20080,PT,ES20080,108.36,108.36
2016,EU_XPD_LOCALGBPC,,,ES20080,PT,ES20080,93.51,106.49
2017,EU_XPD_LOCALGBPC,,,ES20080,PT,ES20080,98.89,101.11
2021,EU_XPD_LOCALGBPC,,,ES20080,PT,ES20080,90.47,109.53
2020,EU_XPD_LOCALGBPC,,,ES20080,PT,ES20080,93.95,106.05
2012,EU_XPD_LOCALGBPC,,,ES20080,PT,ES20080,110.04,110.04
2010,EU_XPD_LOCALGBPC,,,ES20080,PT,ES20080,110.51,110.51
2011,EU_XPD_LOCALGBPC,,,ES20080,PT,ES20080,102.45,102.45
2014,EU_XPD_LOCALGBPC,,,ES20080,PT,ES20080,90.95,109.05
2015,EU_XPD_LOCALGBPC,,,ES20080,PT,ES20080,104.15,104.15
2018,EU_XPD_LOCALGBPC,,,ES20080,PT,ES20080,99.27,100.73
2019,EU_XPD_LOCALGBPC,,,ES20080,PT,ES20080,107.46,107.46
2022,EU_XPD_LOCALGBPC,,,ES20080,PT,ES20080,118.32,118.32
2023,EU_XPD_LOCALGBPC,,,ES20080,PT,ES20080,137.89,137.89
2011,EU_XPD_LOCALGBPC,,ES0101,,PT,ES0101,86.92,113.08
2017,EU_XPD_LOCALGBPC,,ES0101,,PT,ES0101,101.69,101.69
2015,EU_XPD_LOCALGBPC,,ES0101,,PT,ES0101,108.96,108.96
2012,EU_XPD_LOCALGBPC,,ES0101,,PT,ES0101,125.55,125.55
2013,EU_XPD_LOCALGBPC,,ES0101,,PT,ES0101,114.52,114.52
2023,EU_XPD_LOCALGBPC,,ES0101,,PT,ES0101,100.87,100.87
2019,EU_XPD_LOCALGBPC,,ES0101,,PT,ES0101,86.2,113.8
2010,EU_XPD_LOCALGBPC,,ES0101,,PT,ES0101,122.89,122.89
2018,EU_XPD_LOCALGBPC,,ES0101,,PT,ES0101,85.1,114.9
2014,EU_XPD_LOCALGBPC,,ES0101,,PT,ES0101,92.53,107.47
2016,EU_XPD_LOCALGBPC,,ES0101,,PT,ES0101,91.74,108.26
2020,EU_XPD_LOCALGBPC,,ES0101,,PT,ES0101,91.06,108.94
2021,EU_XPD_LOCALGBPC,,ES0101,,PT,ES0101,96.35,103.65
2022,EU_XPD_LOCALGBPC,,ES0101,,PT,ES0101,95.22,104.78
2015,EU_XPD_LOCALGBPC,,ES0104,,PT,ES0104,102.92,102.92
2020,EU_XPD_LOCALGBPC,,ES0104,,PT,ES0104,94.27,105.73
2023,EU_XPD_LOCALGBPC,,ES0104,,PT,ES0104,102.94,102.94
2019,EU_XPD_LOCALGBPC,,ES0104,,PT,ES0104,92.05,107.95
2022,EU_XPD_LOCALGBPC,,ES0104,,PT,ES0104,97.76,102.24
2012,EU_XPD_LOCALGBPC,,ES0104,,PT,ES0104,86.97,113.03
2018,EU_XPD_LOCALGBPC,,ES0104,,PT,ES0104,85.62,114.38
2011,EU_XPD_LOCALGBPC,,ES0104,,PT,ES0104,110.76,110.76
2014,EU_XPD_LOCALGBPC,,ES0104,,PT,ES0104,98.9,101.1
2017,EU_XPD_LOCALGBPC,,ES0104,,PT,ES0104,111.69,111.69
2013,EU_XPD_LOCALGBPC,,ES0104,,PT,ES0104,97.03,102.97
2016,EU_XPD_LOCALGBPC,,ES0104,,PT,ES0104,80.29,119.71
2010,EU_XPD_LOCALGBPC,,ES0104,,PT,ES0104,100.92,100.92
2021,EU_XPD_LOCALGBPC,,ES0104,,PT,ES0104,105.37,105.37
2011,EU_XPD_LOCALGBPC,,ES0106,,PT,ES0106,103.04,103.04
2016,EU_XPD_LOCALGBPC,,ES0106,,PT,ES0106,101.49,101.49
2012,EU_XPD_LOCALGBPC,,ES0106,,PT,ES0106,94.31,105.69
2019,EU_XPD_LOCALGBPC,,ES0106,,PT,ES0106,97.92,102.08
2014,EU_XPD_LOCALGBPC,,ES0106,,PT,ES0106,98.98,101.02
2022,EU_XPD_LOCALGBPC,,ES0106,,PT,ES0106,97.13,102.87
2018,EU_XPD_LOCALGBPC,,ES0106,,PT,ES0106,98.97,101.03
2015,EU_XPD_LOCALGBPC,,ES0106,,PT,ES0106,100.45,100.45
2020,EU_XPD_LOCALGBPC,,ES0106,,PT,ES0106,93.91,106.09
2013,EU_XPD_LOCALGBPC,,ES0106,,PT,ES0106,96.22,103.78
2023,EU_XPD_LOCALGBPC,,ES0106,,PT,ES0106,88.52,111.48
2021,EU_XPD_LOCALGBPC,,ES0106,,PT,ES0106,94.2,105.8
2010,EU_XPD_LOCALGBPC,,ES0106,,PT,ES0106,109.53,109.53
2017,EU_XPD_LOCALGBPC,,ES0106,,PT,ES0106,102.28,102.28
2018,EU_XPD_LOCALGBPC,,ES0102,,PT,ES0102,96.2,103.8
2010,EU_XPD_LOCALGBPC,,ES0102,,PT,ES0102,101.68,101.68
2014,EU_XPD_LOCALGBPC,,ES0102,,PT,ES0102,101.53,101.53
2020,EU_XPD_LOCALGBPC,,ES0102,,PT,ES0102,92.2,107.8
2022,EU_XPD_LOCALGBPC,,ES0102,,PT,ES0102,103.02,103.02
2021,EU_XPD_LOCALGBPC,,ES0102,,PT,ES0102,99.61,100.39
2017,EU_XPD_LOCALGBPC,,ES0102,,PT,ES0102,94.69,105.31
2012,EU_XPD_LOCALGBPC,,ES0102,,PT,ES0102,75.09,124.91
2011,EU_XPD_LOCALGBPC,,ES0102,,PT,ES0102,79.84,120.16
2019,EU_XPD_LOCALGBPC,,ES0102,,PT,ES0102,99.28,100.72
2016,EU_XPD_LOCALGBPC,,ES0102,,PT,ES0102,98.82,101.18
2013,EU_XPD_LOCALGBPC,,ES0102,,PT,ES0102,97.03,102.97
2023,EU_XPD_LOCALGBPC,,ES0102,,PT,ES0102,102.39,102.39
2015,EU_XPD_LOCALGBPC,,ES0102,,PT,ES0102,104.49,104.49
2011,EU_XPD_LOCALGBPC,,ES0103,,PT,ES0103,99.57,100.43
2014,EU_XPD_LOCALGBPC,,ES0103,,PT,ES0103,100.19,100.19
2018,EU_XPD_LOCALGBPC,,ES0103,,PT,ES0103,87.99,112.01
2019,EU_XPD_LOCALGBPC,,ES0103,,PT,ES0103,95.86,104.14
2016,EU_XPD_LOCALGBPC,,ES0103,,PT,ES0103,97.48,102.52
2017,EU_XPD_LOCALGBPC,,ES0103,,PT,ES0103,105.35,105.35
2022,EU_XPD_LOCALGBPC,,ES0103,,PT,ES0103,136.26,136.26
2021,EU_XPD_LOCALGBPC,,ES0103,,PT,ES0103,85.5,114.5
2020,EU_XPD_LOCALGBPC,,ES0103,,PT,ES0103,92.21,107.79
2015,EU_XPD_LOCALGBPC,,ES0103,,PT,ES0103,91.57,108.43
2012,EU_XPD_LOCALGBPC,,ES0103,,PT,ES0103,117.06,117.06
2010,EU_XPD_LOCALGBPC,,ES0103,,PT,ES0103,134.25,134.25
2023,EU_XPD_LOCALGBPC,,ES0103,,PT,ES0103,114.46,114.46
2013,EU_XPD_LOCALGBPC,,ES0103,,PT,ES0103,104.9,104.9
